book;longName_in_price;underlying_in_price;instrument;expiry_num;expiry_str;sens_value;PRECIO_AC;MID_P50_ORIGINAL;Source_AVA_MPU;Source_FVA_MPU;Source_FVA_CoC;Source_AVA_CoC;SPREAD_P50;SPREAD_P90;SPREAD_P95;SPREAD_P10;UNCERT_AVA_MPU;UNCERT_AVA_UU_MPU;UNCERT_AVA_ES_MPU;UNCERT_FVA_MPU;FVA_MPU;FVA_CoC;AVA_MPU_GROSS;AVA_CoC_GROSS;AVA_MPU_UU_GROSS;AVA_MPU_ES_GROSS;AVA_CoC_UU_GROSS;AVA_CoC_ES_GROSS;FVA_MPU_exempt;FVA_CoC_exempt;AVA_MPU_GROSS_exempt;AVA_CoC_GROSS_exempt;book_type
All Desk;VOLFX-EURBRL_6M_10FLY;EURBRL;10FLY;0.5;6M;10957.85;1.66;1.6693;Default Mapping;Default Mapping;Default Mapping;Default Mapping;0.64;1.4308571428571428;1.5297142857142856;0.43434285714285714;0.015199999999999991;-0.15995000000000004;0.021350000000000036;0.0;0.0;3506.512;166.5593199999999;7839.558971428572;-1752.7081075000006;233.9500975000004;2379.7319385714286;8381.189842857142;0.0;3506.512;166.5593199999999;7839.558971428572;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_6M_10RR;EURBRL;10RR;0.5;6M;28741.030000000002;2.9;2.85;Market Data;Market Data;Market Data;Market Data;2.82;4.324;4.512;1.3998;1.8862999999999999;0.009999999999999787;2.1158;0.04999999999999982;1437.051499999995;40524.8523;54214.204889;62138.10686;287.4102999999939;60810.271274000006;20115.846897;64839.76368;1437.051499999995;40524.8523;54214.204889;62138.10686;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_6M_25FLY;EURBRL;25FLY;0.5;6M;-114353.68;0.5175;0.4957;Default Mapping;Default Mapping;Default Mapping;Default Mapping;0.35;0.55;0.575;0.2689;0.0;0.03;0.0;0.0;-0.0;20011.893999999997;4802.854560000001;31447.262;-3430.6103999999996;5454.670535999999;15374.852275999998;32876.683;-0.0;20011.893999999997;4802.854560000001;31447.262;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_6M_25RR;EURBRL;25RR;0.5;6M;14312.519999999997;1.4575;1.45;Market Data;Market Data;Market Data;Market Data;1.9725;2.93;3.065;0.9201;0.02750000000000008;0.0015000000000000568;0.030000000000000027;0.007500000000000062;107.34390000000087;14115.722849999996;393.59430000000106;20967.841799999995;21.46878000000081;429.3756000000003;6584.474825999999;21933.936899999993;107.34390000000087;14115.722849999996;393.59430000000106;20967.841799999995;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_6M_ATM;EURBRL;ATM;0.5;6M;24871.233959999998;20.255;20.255;Market Data;Market Data;Market Data;Market Data;2.35;3.03;3.115;2.35;0.003999999999997783;-0.006000000000000227;0.0045000000000001705;0.0;0.0;29223.699902999997;99.48493583994485;37679.9194494;-149.22740376000564;111.92055282000423;29223.699902999997;38736.9468927;0.0;29223.699902999997;99.48493583994485;37679.9194494;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_1Y_10FLY;EURBRL;10FLY;1.0;1Y;24283.6;2.075;1.9603;Default Mapping;Default Mapping;Default Mapping;Default Mapping;0.6546000000000001;0.7554500000000002;0.7683500000000001;0.5057;0.13029999999999997;-0.11549999999999994;0.14264999999999994;0.0;0.0;7948.02228;3164.153079999999;9172.522810000002;-2804.755799999998;3464.0555399999985;6140.10826;9329.152030000001;0.0;7948.02228;3164.153079999999;9172.522810000002;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_1Y_10RR;EURBRL;10RR;1.0;1Y;58783.59999999999;3.215;3.215;Market Data;Market Data;Market Data;Market Data;1.95;3.51;3.705;1.2792;2.2563999999999997;-0.14800000000000013;2.5383999999999998;0.0;0.0;57314.00999999999;132639.31503999996;103165.21799999998;-8699.972800000007;149216.29023999997;37597.99055999999;108896.61899999999;0.0;57314.00999999999;132639.31503999996;103165.21799999998;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_1Y_25FLY;EURBRL;25FLY;1.0;1Y;-28765.610000000004;0.605;0.5545;Default Mapping;Default Mapping;Default Mapping;Default Mapping;0.35;0.47;0.485;0.2333;0.0;0.040699999999999986;0.0;0.0;-0.0;5033.981750000001;1064.327570000001;6759.918350000001;-1170.7603269999997;1244.1126325000014;3355.5084065000005;6975.660425000001;-0.0;5033.981750000001;1064.327570000001;6759.918350000001;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_1Y_25RR;EURBRL;25RR;1.0;1Y;29866.78;1.5;1.5;Market Data;Market Data;Market Data;Market Data;1.52;2.6;2.75;0.7959;0.040000000000000036;0.0;0.04499999999999993;0.0;0.0;22698.7528;1194.671200000001;38826.814;0.0;1344.0050999999978;11885.485101;41066.822499999995;0.0;22698.7528;1194.671200000001;38826.814;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_1Y_ATM;EURBRL;ATM;1.0;1Y;33097.14292;19.913;19.875;Market Data;Market Data;Market Data;Market Data;1.6;1.62;1.6225;1.0464;0.0475999999999992;0.007999999999999119;0.048799999999999955;0.038000000000000256;1257.6914309600083;26477.714336;1575.4240029919733;26808.6857652;264.7771433599708;1615.1405744959984;17316.425175744;26850.05719385;1257.6914309600083;26477.714336;1575.4240029919733;26808.6857652;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_2Y_10FLY;EURBRL;10FLY;2.0;2Y;-13.44;2.33;2.1547;Default Mapping;Default Mapping;Default Mapping;Default Mapping;0.8;1.52;1.61;0.6818;0.0;1.3399999999999999;0.0;0.0;-0.0;5.376;0.5913600000000006;10.2144;-18.0096;0.6652800000000013;4.581696;10.8192;-0.0;5.376;0.5913600000000006;10.2144;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_2Y_10RR;EURBRL;10RR;2.0;2Y;-6.92;3.5475;2.4444;Comparable-Underlying;Market Data;Comparable-Underlying;Diff_Comparable-Underlying;1.2543;3.5497000000000005;3.8366;0.9478499999999999;0.0;0.2879999999999998;0.0;0.0;-0.0;4.339878;1.9652799999999986;12.281962000000002;-1.9929599999999987;2.210940000000004;3.2795609999999993;13.274636;-0.0;4.339878;1.9652799999999986;12.281962000000002;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_2Y_25FLY;EURBRL;25FLY;2.0;2Y;-17.0;0.805;0.6998;Default Mapping;Default Mapping;Default Mapping;Default Mapping;0.5;0.74;0.77;0.3363;0.01649999999999996;0.4825;0.008199999999999985;0.0;-0.0;4.25;0.0;6.29;-8.2025;0.0;2.8585499999999997;6.545;-0.0;4.25;0.0;6.29;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_2Y_25RR;EURBRL;25RR;2.0;2Y;-7.91;1.65;1.625;Market Data;Market Data;Market Data;Market Data;2.04;3.008;3.129;1.142;0.004999999999999893;0.7772999999999999;0.0024999999999999467;0.02499999999999991;-0.1977499999999993;8.068200000000001;0.0;11.89664;-6.148442999999999;0.0;4.51661;12.375195;-0.1977499999999993;8.068200000000001;0.0;11.89664;GCB TRADING BOOK
All Desk;VOLFX-EURBRL_2Y_ATM;EURBRL;ATM;2.0;2Y;-28.191100000000002;20.135;20.135;Market Data;Market Data;Market Data;Market Data;2.91;3.222;3.261;1.5892;0.0;0.10800000000000054;0.0;0.0;-0.0;41.01805050000001;0.41722827999992906;45.415862100000005;-3.0446388000000155;0.47079137000000454;22.40064806;45.96558855000001;-0.0;41.01805050000001;0.41722827999992906;45.415862100000005;GCB TRADING BOOK
All Desk;VOLFX-EURCAD_1D_10FLY;EURCAD;10FLY;0.002777777777777778;1D;747.04;0.625;0.625;Market Data;Market Data;Comparable-Underlying;Comparable-Underlying;4.45;6.56005;6.7988;3.4786;0.07120000000000004;-0.8817999999999999;0.08009999999999995;0.0;0.0;1662.164;53.18924800000003;2450.309876;-658.7398719999999;59.83790399999996;1299.326672;2539.487776;0.0;1662.164;53.18924800000003;2450.309876;GCB TRADING BOOK
All Desk;VOLFX-EURCAD_1D_10RR;EURCAD;10RR;0.002777777777777778;1D;-1470.8500000000001;0.64;0.68;Market Data;Market Data;Comparable-Underlying;Comparable-Underlying;6.4833;11.270499999999998;11.68835;4.270300000000001;0.0;-0.008000000000000007;0.0;-0.040000000000000036;58.83400000000006;4767.9809025;1381.4223200000001;8288.6074625;11.766800000000012;1546.7458600000002;3140.4853775000006;8595.90479875;58.83400000000006;4767.9809025;1381.4223200000001;8288.6074625;GCB TRADING BOOK
All Desk;VOLFX-EURCAD_1D_25FLY;EURCAD;25FLY;0.002777777777777778;1D;-25920.960000000003;0.215;0.225;Market Data;Market Data;Market Data;Market Data;2.4;2.48;2.49;1.9922;0.0;-0.0020000000000000018;0.0;-0.010000000000000009;259.20960000000025;31105.152000000002;7115.3035199999995;32141.990400000002;51.84192000000005;7970.695200000001;25819.868256;32271.595200000007;259.20960000000025;31105.152000000002;7115.3035199999995;32141.990400000002;GCB TRADING BOOK
All Desk;VOLFX-EURCAD_1D_25RR;EURCAD;25RR;0.002777777777777778;1D;-7418.7;0.365;0.365;Market Data;Market Data;Market Data;Market Data;3.36;4.752;4.926;2.789;0.0;0.03199999999999997;0.0;0.0;-0.0;12463.416;3407.40891;17626.8312;-237.39839999999978;3833.24229;10345.37715;18272.2581;-0.0;12463.416;3407.40891;17626.8312;GCB TRADING BOOK
All Desk;VOLFX-EURCAD_1D_ATM;EURCAD;ATM;0.002777777777777778;1D;1318.87416;7.94;8.65;Market Data;Market Data;Market Data;Market Data;3.7801;4.596;4.698;2.436;0.0;-4.543599999999999;0.0;-0.71;-936.4006536;2492.738106108;0.0;3030.7728196800003;-5992.436633375999;0.0;1606.3887268800001;3098.0354018400003;-936.4006536;2492.738106108;0.0;3030.7728196800003;GCB TRADING BOOK
All Desk;VOLFX-EURCAD_1W_10FLY;EURCAD;10FLY;0.019444444444444445;1W;-5519.610000000001;0.645;0.645;Market Data;Market Data;Comparable-Underlying;Diff_Comparable-Underlying;2.22;3.4455000000000005;3.59865;1.9117000000000002;0.0;0.08399999999999996;0.0;0.0;-0.0;6126.767100000001;2142.1606409999995;9508.908127500003;-463.64723999999984;2409.8617259999996;5275.919218500001;9931.572263250002;-0.0;6126.767100000001;2142.1606409999995;9508.908127500003;GCB TRADING BOOK
